Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type;;;
A collaboration literacy analytics framework (CLAF): Investigating students’ perspectives on collaboration quality indicators and feedback utilization,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-026-09475-w,Tochukwu Dominic EzeLucas ZurbuchenKhalil AndersonMarcelo Worsley,2026,https://link.springer.com/article/10.1007/s11412-026-09475-w,Article;;;
A quarter century of advances in collaboration sensing: a comprehensive review of high-frequency metrics and their connection to collaborative constructs from 2000 to 2025,International Journal of Computer-Supported Collaborative Learning,,,,10.1007/s11412-025-09458-3,Bertrand SchneiderXiao FangShinyi KangPankaj ChejaraJiajun Bu,2025,https://link.springer.com/article/10.1007/s11412-025-09458-3,Article;;;
Measuring Collaboration Quality Through Audio Data and Learning Analytics,Unobtrusive Observations of Learning in Digital Environments,,,,10.1007/978-3-031-30992-2_6,Sambit PraharajMaren ScheffelMarcus SpechtHendrik Drachsler,2023,https://link.springer.com/chapter/10.1007/978-3-031-30992-2_6,Chapter;;;
The role of individual preparation on coordination in computer-supported collaborative learning: a neuroscience perspective on learners’ inter-brain synchrony,Smart Learning Environments,,,,10.1186/s40561-025-00424-y,Wenli ChenQianru LyuMavis M. Y HoJessica S.H TanWeipeng Teo,2026,https://link.springer.com/article/10.1186/s40561-025-00424-y,Article;;;
An Investigation into the Application of Learning Analytics in Collaborative Learning,Technology in Education. Digital and Intelligent Education,,,,10.1007/978-981-96-0205-6_16,Billy T. M. WongKam Cheong LiMengjin Liu,2024,https://link.springer.com/chapter/10.1007/978-981-96-0205-6_16,Conference paper;;;
A pilot study protocol of a relational coordination training intervention among healthcare professionals in an Army medical center,Pilot and Feasibility Studies,,,,10.1186/s40814-025-01596-7,Sherita HouseSusan M. PerkinsMelissa MillerTanekkia Taylor-ClarkRobin Newhouse,2025,https://link.springer.com/article/10.1186/s40814-025-01596-7,Article;;;
Multimodal learning analytics of collaborative patterns during pair programming in higher education,International Journal of Educational Technology in Higher Education,,,,10.1186/s41239-022-00377-z,Weiqi XuYajuan WuFan Ouyang,2023,https://link.springer.com/article/10.1186/s41239-022-00377-z,Article;;;
Electrophysiological Measures for Human–Robot Collaboration Quality Assessment,Discovering the Frontiers of Human-Robot Interaction,,,,10.1007/978-3-031-66656-8_15,Mathias RihetGuillaume SarthouAurélie ClodicRaphaëlle N. Roy,2024,https://link.springer.com/chapter/10.1007/978-3-031-66656-8_15,Chapter;;;
Exploring Indicators for&#xa0;Collaboration Quality and&#xa0;Its Dimensions in&#xa0;Classroom Settings Using Multimodal Learning Analytics,Responsive and Sustainable Educational Futures,,,,10.1007/978-3-031-42682-7_5,Pankaj ChejaraLuis P. PrietoMaría Jesús Rodríguez-TrianaAdolfo Ruiz-CallejaReet KasepaluIrene-Angelica ChountaBertrand Schneider,2023,https://link.springer.com/chapter/10.1007/978-3-031-42682-7_5,Conference paper
Abstracts of the MASCC/ISOO Annual Meeting 2018,Supportive Care in Cancer,,,,10.1007/s00520-018-4193-2,,2018,https://link.springer.com/article/10.1007/s00520-018-4193-2,Article;;;
Innovation by the Numbers,Innovation Society Today,,,,10.1007/978-3-658-19269-3_9,Arnold PicotStefan Hopf,2018,https://link.springer.com/chapter/10.1007/978-3-658-19269-3_9,Chapter;;;
Abstracts from the 2017 Society of General Internal Medicine Annual Meeting,Journal of General Internal Medicine,,,,10.1007/s11606-017-4028-8,,2017,https://link.springer.com/article/10.1007/s11606-017-4028-8,Article;;;
Increasing Co-Product Evaluations by Using Integrative Logos,Advances in Advertising Research VIII,,,,10.1007/978-3-658-18731-6_13,Antonia KrausHeribert Gierl,2017,https://link.springer.com/chapter/10.1007/978-3-658-18731-6_13,Chapter;;;
Providing Information on the Spot: Using Augmented Reality for Situational Awareness in the Security Domain,Computer Supported Cooperative Work (CSCW),,,,10.1007/s10606-015-9235-4,Stephan LukoschHeide LukoschDragoş DatcuMarina Cidota,2015,https://link.springer.com/article/10.1007/s10606-015-9235-4,Article;;;
Stem Cell Therapy for Spinal Cord Injury,Neurological Regeneration,,,,10.1007/978-3-319-33720-3_8,Sicong TuJian Tu,2017,https://link.springer.com/chapter/10.1007/978-3-319-33720-3_8,Chapter;;;
Stem Cell Therapy in Traumatic Brain Injury,Neurological Regeneration,,,,10.1007/978-3-319-33720-3_2,Sicong TuJian Tu,2017,https://link.springer.com/chapter/10.1007/978-3-319-33720-3_2,Chapter;;;
Collaborative performance in laparoscopic teams: behavioral evidences from simulation,Surgical Endoscopy,,,,10.1007/s00464-016-4794-0,Wenjing HeBin Zheng,2016,https://link.springer.com/article/10.1007/s00464-016-4794-0,Article;;;
"Facilitating Participation of Stakeholders During Process Analysis and Design,""COOP 2016: Proceedings of the 12th International Conference on the Design of Cooperative Systems, 23-27 May 2016, Trento, Italy"",,,,10.1007/978-3-319-33464-6_14,Alexander NolteThomas Herrmann,2016,https://link.springer.com/chapter/10.1007/978-3-319-33464-6_14,Conference paper";;;
Abstracts from the 2016 Society of General Internal Medicine Annual Meeting,Journal of General Internal Medicine,,,,10.1007/s11606-016-3657-7,,2016,https://link.springer.com/article/10.1007/s11606-016-3657-7,Article;;;
New Product Teams,Making Innovation Last: Volume 2,,,,10.1007/978-1-137-57264-6_1,Hubert GatignonDavid GottelandChristophe Haon,2016,https://link.springer.com/chapter/10.1007/978-1-137-57264-6_1,Chapter;;;
"
                     <i>Moversight</i>: a group communication protocol for mobile scenarios,Telecommunication Systems,,,,10.1007/s11235-015-0062-1,Jan GäblerHartmut König,2015,https://link.springer.com/article/10.1007/s11235-015-0062-1,Article";;;
Factors explaining adoption and implementation processes for web accessibility standards within eGovernment systems and organizations,Universal Access in the Information Society,,,,10.1007/s10209-015-0449-5,Eric M. VellemanInge NahuisThea van der Geest,2015,https://link.springer.com/article/10.1007/s10209-015-0449-5,Article;;;
Effective Decision Making and Problem Solving in Projects,Applied Psychology for Project Managers,,,,10.1007/978-3-662-44214-2_3,Felix C. BrodbeckYves R. F. Guillaume,2015,https://link.springer.com/chapter/10.1007/978-3-662-44214-2_3,Chapter;;;
Using Real-Time Gaze Based Awareness Methods to Enhance Collaboration,Collaboration and Technology,,,,10.1007/978-3-319-22747-4_2,Christian SchlösserPhilipp Schlieker-SteensAndrea KienleAndreas Harrer,2015,https://link.springer.com/chapter/10.1007/978-3-319-22747-4_2,Conference paper;;;
The Effect of View Independence in a Collaborative AR System,Computer Supported Cooperative Work (CSCW),,,,10.1007/s10606-015-9231-8,Matthew TaitMark Billinghurst,2015,https://link.springer.com/article/10.1007/s10606-015-9231-8,Article;;;
Abstracts from the 38th Annual Meeting of the Society of General Internal Medicine,Journal of General Internal Medicine,,,,10.1007/s11606-015-3271-0,,2015,https://link.springer.com/article/10.1007/s11606-015-3271-0,Article;;;
De-Fusing Organizational Power Using Anonymity and Cognitive Factions in a Participative Strategic Planning Setting,Group Decision and Negotiation,,,,10.1007/s10726-015-9430-1,David TegardenLinda TegardenWanda SmithSteve Sheetz,2015,https://link.springer.com/article/10.1007/s10726-015-9430-1,Article;;;
Social Clouds: Crowdsourcing Cloud Infrastructure,Crowdsourcing,,,,10.1007/978-3-662-47011-4_11,Kyle ChardSimon Caton,2015,https://link.springer.com/chapter/10.1007/978-3-662-47011-4_11,Chapter;;;
